idx	status	source_file	line_no	variant	core_sha256_bits	red_K5	blue_K5	red_K4_count	blue_K4_count	phi0_exists	phi0_timeout	phi0_nodes	phi0_elapsed_s	phi1_exists	phi1_timeout	phi1_nodes	phi1_elapsed_s	phi2_exists	phi2_timeout	phi2_nodes	phi2_elapsed_s	phi2_red_phi	phi2_blue_phi	phi2_degree	status_detail
563	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	282	source	7bcf6a4ff236fccaa181075e71874ea19e12172f56a2af59efd87a34bc585e7e	0	0	1160	1155	False	False	87	0.4	False	False	453	1.918	False	False	1351	5.461				phi 0,1,2 excluded
564	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	282	complement	403202779b5c62d7562b5ad912d84691cf4cde1eb7e018e21df917bbd14b8455	0	0	1155	1160	False	False	87	0.405	False	False	453	1.933	False	False	1351	5.495				phi 0,1,2 excluded
565	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	283	source	e208687717e93ef49446b7071c1da876b320fedbacbaca5811f62c9f93c56a09	0	0	1147	1169	False	False	111	0.508	False	False	597	2.449	False	False	1715	6.784				phi 0,1,2 excluded
566	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	283	complement	50babac03644719de9c5cccacbd59a749ba12b4f6dd92bcbb09c78c19262d7f3	0	0	1169	1147	False	False	111	0.514	False	False	597	2.487	False	False	1715	6.866				phi 0,1,2 excluded
567	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	284	source	87f1a71c5120322f5b433f8b632f429fcf992de1c046b235f490e8b2ccf1c0ac	0	0	1182	1140	False	False	75	0.348	False	False	405	1.705	False	False	1081	4.415				phi 0,1,2 excluded
568	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	284	complement	500e530d76fdd50e62c7b3252398671ca77bd643842fd1aa41a5eae410f03454	0	0	1140	1182	False	False	75	0.349	False	False	405	1.703	False	False	1081	4.406				phi 0,1,2 excluded
569	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	285	source	f07edfc6216467b2a54eb8f35c3e921e0729dd4aca1b0eaecb87a00bb323c3da	0	0	1169	1149	False	False	89	0.415	False	False	453	1.929	False	False	1299	5.32				phi 0,1,2 excluded
570	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	285	complement	94245c802d2347d03a3af57023643a1a42b2894bbd427d772e1a27877dc46860	0	0	1149	1169	False	False	89	0.416	False	False	453	1.921	False	False	1299	5.311				phi 0,1,2 excluded
571	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	286	source	4fbd21a73def4c413fd2d3570c9e21456ebe339a05e34d904cbfa89c4fda07f9	0	0	1179	1144	False	False	95	0.448	False	False	479	2.048	False	False	1323	5.46				phi 0,1,2 excluded
572	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	286	complement	6e2d8aaccc78bbc70ea191f1b267f92117f571e77f4c96ae9a9a1b14720960f4	0	0	1144	1179	False	False	95	0.441	False	False	479	2.039	False	False	1323	5.375				phi 0,1,2 excluded
573	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	287	source	f8d94b618d6f429cebc886a3456f2820886a63b6fa8599c45e1a011bd06d7f44	0	0	1161	1146	False	False	115	0.538	False	False	585	2.477	False	False	1579	6.474				phi 0,1,2 excluded
574	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	287	complement	67ecb6fc7c6435cfecc920e1ee71663f585d2d4b97cb3f366ba3014c8884462f	0	0	1146	1161	False	False	115	0.535	False	False	585	2.476	False	False	1579	6.356				phi 0,1,2 excluded
575	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	288	source	f5dff634fa0bfce30e5145d3563d5d5ebe04dc4da77ba83dea8af13258a20528	0	0	1176	1137	False	False	83	0.389	False	False	417	1.778	False	False	1179	4.854				phi 0,1,2 excluded
576	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	288	complement	dc9a684279eb7c0b6faab0f0c4ce53cc16bb3a42b8df5dbf6e1300ca6c60e507	0	0	1137	1176	False	False	83	0.393	False	False	417	1.793	False	False	1179	4.854				phi 0,1,2 excluded
577	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	289	source	bd3285a991a5fd84dcce3013ed6b6c920bd48e221e6f5fa994554eb38125af54	0	0	1192	1130	False	False	97	0.45	False	False	507	2.106	False	False	1317	5.316				phi 0,1,2 excluded
578	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	289	complement	fee27f247bc81a5b261f082b1b1c8f84c62d7eefe86a11d8e4dd67e859f4d716	0	0	1130	1192	False	False	97	0.454	False	False	507	2.142	False	False	1317	5.406				phi 0,1,2 excluded
579	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	290	source	36f42077dacce491ec85ed3d716f2a39668993463419b6d48ba236aa8cc02eb7	0	0	1170	1156	False	False	87	0.401	False	False	429	1.809	False	False	1257	5.063				phi 0,1,2 excluded
580	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	290	complement	96c4756de35e25a1ebe9d2db15d6d525c15211e1bbb86580debfa6b697963736	0	0	1156	1170	False	False	87	0.406	False	False	429	1.835	False	False	1257	5.109				phi 0,1,2 excluded
581	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	291	source	145148b3d6f16f93133aab6f4f809cb5dea379efc72eddd706aa649cadbb7d46	0	0	1164	1153	False	False	93	0.43	False	False	457	1.943	False	False	1399	5.652				phi 0,1,2 excluded
582	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	291	complement	8a755b58a2029c0edae1ddb0b19e5cb60b9c605740c4ee1930b8fcb228998543	0	0	1153	1164	False	False	93	0.432	False	False	457	1.953	False	False	1399	5.67				phi 0,1,2 excluded
583	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	292	source	a072b27098bd9abf28efffa1abd0107e0b82db6fb1f5873dda15d1ea1a9c0b73	0	0	1177	1143	False	False	123	0.573	False	False	613	2.603	False	False	1667	6.793				phi 0,1,2 excluded
584	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	292	complement	6d23a7da5f0af20028be5f518f7dd8956afa920b86a67bf8dce2d6b8ed67fa71	0	0	1143	1177	False	False	123	0.565	False	False	613	2.564	False	False	1667	6.675				phi 0,1,2 excluded
585	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	293	source	b6c14602cd9008affd038846085c6210aa945bc505f2ab25bd5513dc88d0b4d8	0	0	1181	1146	False	False	153	0.705	False	False	825	3.381	False	False	2065	8.196				phi 0,1,2 excluded
586	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	293	complement	a30f0123330f006e19fe6f954f1789c6bf495c4a08477b5005a29c1d6b353199	0	0	1146	1181	False	False	153	0.709	False	False	825	3.367	False	False	2065	8.155				phi 0,1,2 excluded
587	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	294	source	5bf226b532265bf3b00b8bdf161cebdd1a4b5ccd64a6862a631980a73d4b4a8d	0	0	1151	1163	False	False	93	0.43	False	False	467	1.993	False	False	1397	5.72				phi 0,1,2 excluded
588	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	294	complement	b9da7a24d7f40914d26b0e2c95eaaa615e8de6174d4e0412772eea449e270bd7	0	0	1163	1151	False	False	93	0.435	False	False	467	1.999	False	False	1397	5.7				phi 0,1,2 excluded
589	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	295	source	4805836fa0128f4acd03860b3f10be13428347e066ad34f516be6a8a276e588a	0	0	1149	1164	False	False	123	0.568	False	False	637	2.655	False	False	1777	7.133				phi 0,1,2 excluded
590	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	295	complement	32c669566a41f1a930f79e7c753935074d0b63ee0f75a6e76dd3cefd6bae6762	0	0	1164	1149	False	False	123	0.578	False	False	637	2.689	False	False	1777	7.202				phi 0,1,2 excluded
591	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	296	source	c1d5c3fb20ecb1a7b178d250a2e00008fb5be0d9fe3122dc0f0279f917b56d39	0	0	1162	1144	False	False	69	0.336	False	False	437	1.848	False	False	1185	4.854				phi 0,1,2 excluded
592	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	296	complement	b7de038bbab9f054f10513c3cc52d1532ab9f3cda8475698fb0292ba4a2d7c53	0	0	1144	1162	False	False	69	0.34	False	False	437	1.845	False	False	1185	4.918				phi 0,1,2 excluded
593	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	297	source	da70999f2b0321581619d2c83752bb910b7afb3a562d19641dc26f31e99471bf	0	0	1175	1136	False	False	73	0.341	False	False	383	1.63	False	False	1153	4.711				phi 0,1,2 excluded
594	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	297	complement	0f5423d430c61f66857c669c474ccd491532323910e211f8d1d63f5796926255	0	0	1136	1175	False	False	73	0.344	False	False	383	1.628	False	False	1153	4.675				phi 0,1,2 excluded
595	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	298	source	ce4716fc5f578091588c847d8dd95127257f88ae450e5ebefbd9c0566c5d0d59	0	0	1174	1136	False	False	71	0.348	False	False	433	1.828	False	False	1203	4.833				phi 0,1,2 excluded
596	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	298	complement	ad32d602b0c7422b5b7aed8588418ba4757cbff32e21d1d75a27dc8ca20cfacd	0	0	1136	1174	False	False	71	0.338	False	False	433	1.794	False	False	1203	4.902				phi 0,1,2 excluded
597	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	299	source	b341d23cad13f4ac5ef98c4e47141f9d58f7b1e138968ab86f5d03c662b9527a	0	0	1187	1128	False	False	73	0.339	False	False	383	1.616	False	False	1153	4.676				phi 0,1,2 excluded
598	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	299	complement	9fb2f34b0be5c693591d338aae9167d1da053997ed1ff572c93c7dfdb064542e	0	0	1128	1187	False	False	73	0.341	False	False	383	1.624	False	False	1153	4.683				phi 0,1,2 excluded
599	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	300	source	8629564941c0d901121cff4e44bef7ad225589c5d6bd24a5f7b7a6a3fab7eb65	0	0	1153	1153	False	False	71	0.33	False	False	405	1.701	False	False	1145	4.623				phi 0,1,2 excluded
600	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	300	complement	8f3c33de7ae2695228d5d2a36d68b6fa7cb1f7f10cbfe6cfc9bee67818bd4821	0	0	1153	1153	False	False	71	0.338	False	False	405	1.712	False	False	1145	4.651				phi 0,1,2 excluded
601	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	301	source	568243f1a1d88e6078510d2a7691b42a235a5023c0f6839f6d29e7bde093676c	0	0	1166	1145	False	False	73	0.344	False	False	379	1.629	False	False	1143	4.724				phi 0,1,2 excluded
602	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	301	complement	c57fdb95879eef48c38de33623e11aebcf1591352b74bc7ab1e9ba848a84c99a	0	0	1145	1166	False	False	73	0.341	False	False	379	1.61	False	False	1143	4.646				phi 0,1,2 excluded
603	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	302	source	5b14ffd2434692cd75cab1794bc917801933719183fb1df7fdc36ad0b863bc46	0	0	1178	1137	False	False	71	0.332	False	False	343	1.486	False	False	1125	4.58				phi 0,1,2 excluded
604	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	302	complement	868ef3fc8b1022b31107595d9ae318dc0b1b46dc76f4fa923bb7bb05d27dccb3	0	0	1137	1178	False	False	71	0.337	False	False	343	1.508	False	False	1125	4.66				phi 0,1,2 excluded
605	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	303	source	7df700e964d10de0567cd864cc2a78c7e853771c6f0a35c0e5ef5261c07c3db8	0	0	1165	1145	False	False	87	0.41	False	False	485	2.067	False	False	1357	5.61				phi 0,1,2 excluded
606	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	303	complement	92e83933d8170e2a63ffb06eebe639314bb36a5baf148c0d3159e744251f17e9	0	0	1145	1165	False	False	87	0.404	False	False	485	2.015	False	False	1357	5.464				phi 0,1,2 excluded
607	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	304	source	b1c17390a33c0c72bd06a4bffaa38dd58f3b2d4aebb6a16acc00b6369c9db21d	0	0	1148	1156	False	False	79	0.379	False	False	475	2.009	False	False	1467	5.866				phi 0,1,2 excluded
608	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	304	complement	136915a685839c0512c36707d70222020790eed70c4878020eeefe95c2879e01	0	0	1156	1148	False	False	79	0.374	False	False	475	1.999	False	False	1467	5.831				phi 0,1,2 excluded
609	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	305	source	0dd19d7fb973a9e736334637b3dafb949b0d548ecf235e6f59c874758c3717a8	0	0	1161	1148	False	False	71	0.336	False	False	371	1.59	False	False	1205	4.913				phi 0,1,2 excluded
610	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	305	complement	5b9f7bfa9053ccb70335e8802173c5e02f7a5e9298c8e8d80ad152335c144d87	0	0	1148	1161	False	False	71	0.34	False	False	371	1.594	False	False	1205	4.9				phi 0,1,2 excluded
611	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	306	source	b3b51bd0042b8855ec4faddb1dcca914bb9cbd7c4ed414aebfc26f239296f584	0	0	1158	1152	False	False	131	0.613	False	False	663	2.79	False	False	1781	7.2				phi 0,1,2 excluded
612	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	306	complement	c9203142e52d6cb44cc3e922e49fa426f70c347b93189a08c6768befc2cb8298	0	0	1152	1158	False	False	131	0.612	False	False	663	2.72	False	False	1781	7.06				phi 0,1,2 excluded
613	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	307	source	6d6c086456843241083ecb641a3ba734afd509dabf6d90e9788e26c80c5366dc	0	0	1159	1157	False	False	71	0.335	False	False	367	1.571	False	False	1165	4.739				phi 0,1,2 excluded
614	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	307	complement	40922bd350d7a6e070f6632c144b417501dee3aa96c7d5ec8f7e04c62d2df190	0	0	1157	1159	False	False	71	0.338	False	False	367	1.57	False	False	1165	4.748				phi 0,1,2 excluded
615	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	308	source	ccff6688b719e45a102a83061b0729d62c3c9f995605cefaeba02facb587450c	0	0	1146	1166	False	False	67	0.316	False	False	347	1.493	False	False	1167	4.728				phi 0,1,2 excluded
616	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	308	complement	b9af67bcb212d5bbe6e3c9a5b47a3056327e5c8bc97584517b05b5aaee1f9175	0	0	1166	1146	False	False	67	0.315	False	False	347	1.513	False	False	1167	4.816				phi 0,1,2 excluded
617	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	309	source	59f2f522ccb1626f5f3133e054e1a73dc1623708d705f71e376dbf58722d6f35	0	0	1158	1158	False	False	63	0.299	False	False	317	1.389	False	False	1049	4.354				phi 0,1,2 excluded
618	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	309	complement	9d9bdf0ff320c8a2dbda26b52f9abaf6d73e01a2282a6d406db910a34e934bc1	0	0	1158	1158	False	False	63	0.296	False	False	317	1.368	False	False	1049	4.303				phi 0,1,2 excluded
619	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	310	source	9cdee8b982025bbdb312b71e5848e6d8df0a18ec7324fec7b911ea6c6900cfc8	0	0	1171	1149	False	False	71	0.342	False	False	343	1.524	False	False	1143	4.79				phi 0,1,2 excluded
620	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	310	complement	7c45d2774065a3d8ab66cbaf84ee471b9ca21edffdc0bb1e392be046f0baa361	0	0	1149	1171	False	False	71	0.338	False	False	343	1.505	False	False	1143	4.722				phi 0,1,2 excluded
621	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	311	source	18111e4bb8cc4d102e18ec0fa6ccc787b09b7cdc5bf55fa2cd6e1948cea0ab3b	0	0	1173	1148	False	False	63	0.297	False	False	373	1.597	False	False	1093	4.485				phi 0,1,2 excluded
622	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	311	complement	94c3459e24dc4a57fd01664dbadda4eeab3d9f3e414d31ce2defdf5cc149e0e2	0	0	1148	1173	False	False	63	0.299	False	False	373	1.603	False	False	1093	4.496				phi 0,1,2 excluded
623	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	312	source	27ac10a3c88b298998e3556fc1ddea413c9127e5adab752f2d1881602b68b7aa	0	0	1160	1157	False	False	101	0.481	False	False	519	2.212	False	False	1459	6.043				phi 0,1,2 excluded
624	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	312	complement	e9972423adbb8c49d326d2534b1399ae30d9b77f6889ae8bea72e9564b527ea2	0	0	1157	1160	False	False	101	0.481	False	False	519	2.194	False	False	1459	6.003				phi 0,1,2 excluded
